-6.061857177674872332e+01,-3.482378747258103147e+01,-3.062393370704356244e+00
-5.385122152072467827e+01,-2.111446609936865570e+01,-3.154817458138896313e+01
-5.384280303030303116e+01,-1.509706439393937671e+00,-2.947159090909090651e+01
-4.338065368108286890e+01,1.291333773522615047e+01,-3.339584021129085301e+01
-4.033621621621621500e+01,-7.844567567567567323e+01,3.013135135135135556e+01
-2.228257613579630458e+01,1.956365451822267687e+01,5.193060409385921616e+01
-2.481084776663628588e+01,2.823792160437557186e+01,4.352051048313582271e+01
-1.861663286004056772e+01,-3.670250169033130305e+01,-1.194929006085192924e+01
-3.009928229665072053e+01,-3.286423444976077235e+01,-1.781608851674641159e+01
-1.303021850302185669e+01,-6.074058577405857307e+01,1.870943747094374032e+01
-7.965090909090903892e+00,-5.196218181818181847e+01,9.343272727272733391e+00
-1.363946280991736160e+01,-4.931301652892561549e+01,4.182851239669417964e+00
-5.483750665956307557e+00,-6.396270644645711201e+01,5.204528502930207878e+01
-3.811203319502070030e+00,-6.776141078838173826e+01,4.109439834024895788e+01
-6.971723220226209605e+00,-5.093413173652695036e+01,4.267564870259481324e+01
-5.307984228684080819e+01,1.923238048299654679e+01,1.148275012321340682e+01
-4.759711075441412476e+01,2.826902086677367265e+01,5.120385232744837367e-01
-5.800802496656263685e+01,-4.414935354436023829e+01,2.727106553722693150e+01
-6.867279894875167656e+00,1.060118265440209484e+01,6.478515111695136852e+01
-2.181201434548714246e+01,5.030812910938433902e+01,3.116228332337118445e+01
-4.163929440389294712e+01,7.009124087591231955e+00,4.865875912408759518e+01
-5.195222222222222541e+01,-4.325888888888889028e+01,5.122777777777784536e+00
-5.216522678185744866e+01,-2.254481641468682085e+01,-5.458963282937361328e+00
-5.293742757821552658e+01,6.183951332560837955e+00,-1.153823870220162462e+01
-3.716146458583433088e+01,-5.369147659063628453e+00,-4.238095238095237960e+01
-3.980208333333337123e+00,5.787499999999994316e+00,2.855104166666666288e+01
-4.495620989052472538e+01,-4.139411098527746447e+01,4.674556436391091552e+01
-4.198009554140127619e+01,-5.237738853503184089e+01,4.877707006369426779e+01
-2.879944289693593618e+01,-7.439600742804086053e+01,4.233194057567317259e+01
-3.283261272390364383e+01,2.447869054972204594e+01,-7.399629400864711215e-01
-3.610730088495575529e+01,3.675774336283186017e+01,-1.303761061946902799e+01
-2.560203735144312986e+01,-5.256366723259731089e-01,5.518098471986417053e+01
-3.928750000000000142e+01,7.401041666666657193e+00,3.353333333333333144e+01
-4.440117789710722462e+01,2.023644552225880489e+01,2.736566776372769993e+01
-4.770114192495921657e+01,3.509494290375204173e+01,1.044306688417617579e+01
-3.818455743879472664e+01,4.901183750336292633e+01,1.094161958568737703e+01
-6.060595130748421866e+01,-4.877487225728884823e+01,-9.653742110009019939e+00
-2.793104806934594109e+01,5.830575256107169935e+01,-8.010244286840020322e-01
-5.314447134786117743e+01,-4.961783696529458609e+01,4.530669895076674436e+01
-4.875591531755915042e+01,-5.956039850560398463e+01,4.704234122042340971e+01
-3.445759444872783206e+01,-6.195836545875096135e+01,4.782999228989976359e+01
-4.199486033519553274e+01,4.902793296089384967e+01,-6.452290502793289306e+00
-1.117100529100528661e+01,4.724973544973545359e+01,-2.127746031746031719e+01
-1.232951757972199403e+01,2.446075224856909358e+01,-2.049550286181521130e+01
-4.340098400984004456e+00,-3.370479704797047305e+01,3.764022140221402424e+01
-2.975369458128079003e+01,1.391625615763547330e+01,5.692163009404387708e+01
-4.381088825214902727e+00,2.758166189111747713e+01,4.705603311047437387e+01
-6.152017812413025410e+01,-1.754995825215696925e+01,-2.054160868355135250e+01
-6.009390632105503016e+01,-3.636130059117780888e+01,-1.809322419281491534e+01
-5.939528023598825257e+00,-4.090412979351032163e+01,2.323451327433627966e+01
-4.481400437636764877e+00,-2.183369803063457937e+01,2.885557986870897196e+01
-2.779122915379863912e+01,5.682643607164916943e+01,1.288974675725756924e+01
-3.345262390670553998e+01,1.636588921282799447e+01,-8.382653061224488056e+00
-5.910363311494933214e+00,3.388505062537225854e+01,2.107325789160213958e+01
-6.584805653710247952e+00,4.465270065623423079e+01,6.079000504795558868e+00
-1.349894067796610386e+01,-4.288029661016949490e+01,-5.515889830508470482e+00
